loc_id,loc_label,id,wikidata_id,worldcat_id,viaf_id
http://id.loc.gov/authorities/names/n80141390,Franklinton,NCG05538,http://www.wikidata.org/entity/Q1445323,http://id.worldcat.org/fast/1210597,http://viaf.org/viaf/sourceID/LC%7Cn++80141390#skos:Concept
http://id.loc.gov/authorities/names/n82140871,Moyock,NCG10517,http://www.wikidata.org/entity/Q4026654,http://id.worldcat.org/fast/1222242,http://viaf.org/viaf/sourceID/LC%7Cn++82140871#skos:Concept
http://id.loc.gov/authorities/names/n84047562,Fort Bragg,NCG05438,http://www.wikidata.org/entity/Q991369,http://id.worldcat.org/fast/1228963,http://viaf.org/viaf/sourceID/LC%7Cn++84047562#skos:Concept
http://id.loc.gov/authorities/names/n98029766,Summerfield,NCG14815,,http://id.worldcat.org/fast/1283677,http://viaf.org/viaf/sourceID/LC%7Cn++98029766#skos:Concept
http://id.loc.gov/authorities/names/no2015142978,Webster,NCG16020,,,http://viaf.org/viaf/sourceID/LC%7Cno2015142978#skos:Concept
http://id.loc.gov/authorities/names/n84136696,Lilesville,NCG08749,http://www.wikidata.org/entity/Q2023053,http://id.worldcat.org/fast/1229803,http://viaf.org/viaf/sourceID/LC%7Cn++84136696#skos:Concept
http://id.loc.gov/authorities/names/n84136672,Harkers Island,NCG06596,http://www.wikidata.org/entity/Q2024887,http://id.worldcat.org/fast/1229788,http://viaf.org/viaf/sourceID/LC%7Cn++84136672#skos:Concept
http://id.loc.gov/authorities/names/n80119359,Wilmington,NCG16454,http://www.wikidata.org/entity/Q659400,http://id.worldcat.org/fast/1348292|http://id.worldcat.org/fast/1348291|http://id.worldcat.org/fast/1210117,http://viaf.org/viaf/sourceID/LC%7Cn++80119359#skos:Concept
http://id.loc.gov/authorities/names/n83030430,Woodland,NCG16618,http://www.wikidata.org/entity/Q2026680,http://id.worldcat.org/fast/1224390,http://viaf.org/viaf/sourceID/LC%7Cn++83030430#skos:Concept
http://id.loc.gov/authorities/names/n82081595,Kitty Hawk,NCG08287,http://www.wikidata.org/entity/Q628311,http://id.worldcat.org/fast/1220432,http://viaf.org/viaf/sourceID/LC%7Cn++82081595#skos:Concept
http://id.loc.gov/authorities/names/n88278576,Topsail Beach,NCG15281,http://www.wikidata.org/entity/Q2022410,http://id.worldcat.org/fast/1253594,http://viaf.org/viaf/sourceID/LC%7Cn++88278576#skos:Concept
http://id.loc.gov/authorities/names/no2016070438,Greenevers,NCG06248,,,http://viaf.org/viaf/sourceID/LC%7Cno2016070438#skos:Concept
http://id.loc.gov/authorities/names/n82001087,Cullowhee,NCG03871,http://www.wikidata.org/entity/Q2008768,http://id.worldcat.org/fast/1217343,http://viaf.org/viaf/sourceID/LC%7Cn++82001087#skos:Concept
http://id.loc.gov/authorities/names/no2014143371,Pisgah Forest,NCG11928,http://www.wikidata.org/entity/Q1817477,,http://viaf.org/viaf/sourceID/LC%7Cno2014143371#skos:Concept
http://id.loc.gov/authorities/names/n80086254,Surry County,NCG14850,http://www.wikidata.org/entity/Q507881,http://id.worldcat.org/fast/1209301,http://viaf.org/viaf/sourceID/LC%7Cn++80086254#skos:Concept
http://id.loc.gov/authorities/names/n84136692,King,NCG08226,http://www.wikidata.org/entity/Q2029553,http://id.worldcat.org/fast/1229799,http://viaf.org/viaf/sourceID/LC%7Cn++84136692#skos:Concept
http://id.loc.gov/authorities/names/n84136693,Knightdale,NCG08295,http://www.wikidata.org/entity/Q1905830,http://id.worldcat.org/fast/1229800|http://id.worldcat.org/fast/1348266,http://viaf.org/viaf/sourceID/LC%7Cn++84136693#skos:Concept
http://id.loc.gov/authorities/names/n83221946,Yadkinville,NCG16722,http://www.wikidata.org/entity/Q1476438,http://id.worldcat.org/fast/1227805,http://viaf.org/viaf/sourceID/LC%7Cn++83221946#skos:Concept
http://id.loc.gov/authorities/names/no2015148455,Townsville,NCG15316,,,http://viaf.org/viaf/sourceID/LC%7Cno2015148455#skos:Concept
http://id.loc.gov/authorities/names/n82070877,Clayton,NCG03173,http://www.wikidata.org/entity/Q1099274,http://id.worldcat.org/fast/1220057,http://viaf.org/viaf/sourceID/LC%7Cn++82070877#skos:Concept
http://id.loc.gov/authorities/names/n81124841,Archdale,NCG00300,,http://id.worldcat.org/fast/1216139,http://viaf.org/viaf/sourceID/LC%7Cn++81124841#skos:Concept
http://id.loc.gov/authorities/names/n2003086932,High Falls,NCG06996,http://www.wikidata.org/entity/Q22418657,http://id.worldcat.org/fast/1301212,http://viaf.org/viaf/sourceID/LC%7Cn+2003086932#skos:Concept
http://id.loc.gov/authorities/names/n80025873,Bladen County,NCG01466,http://www.wikidata.org/entity/Q504403,http://id.worldcat.org/fast/1207985,http://viaf.org/viaf/sourceID/LC%7Cn++80025873#skos:Concept
http://id.loc.gov/authorities/names/n80025764,Cleveland County,NCG03201,http://www.wikidata.org/entity/Q511691,http://id.worldcat.org/fast/1207977,http://viaf.org/viaf/sourceID/LC%7Cn++80025764#skos:Concept
http://id.loc.gov/authorities/names/no2010083946,Brownsville,NCG01941,,,http://viaf.org/viaf/sourceID/LC%7Cno2010083946#skos:Concept
http://id.loc.gov/authorities/names/n88278577,Surf City,NCG14847,http://www.wikidata.org/entity/Q2029390,http://id.worldcat.org/fast/1253593,http://viaf.org/viaf/sourceID/LC%7Cn++88278577#skos:Concept
http://id.loc.gov/authorities/names/no2015147017,Lumber Bridge,NCG09399,,,http://viaf.org/viaf/sourceID/LC%7Cno2015147017#skos:Concept
http://id.loc.gov/authorities/names/n88074056,Corolla,NCG03572,http://www.wikidata.org/entity/Q2997624,http://id.worldcat.org/fast/1246674,http://viaf.org/viaf/sourceID/LC%7Cn++88074056#skos:Concept
http://id.loc.gov/authorities/names/n93023187,Bolivia,NCG01614,http://www.wikidata.org/entity/Q891370,http://id.worldcat.org/fast/1264377,http://viaf.org/viaf/sourceID/LC%7Cn++93023187#skos:Concept
http://id.loc.gov/authorities/names/n83005808,Little Switzerland,NCG09101,http://www.wikidata.org/entity/Q1865835,http://id.worldcat.org/fast/1229022,http://viaf.org/viaf/sourceID/LC%7Cn++83005808#skos:Concept
http://id.loc.gov/authorities/names/n83052599,Granite Quarry,NCG06072,http://www.wikidata.org/entity/Q2023321,http://id.worldcat.org/fast/1224982,http://viaf.org/viaf/sourceID/LC%7Cn++83052599#skos:Concept
http://id.loc.gov/authorities/names/n84136694,Kittrell,NCG08283,http://www.wikidata.org/entity/Q2023974,http://id.worldcat.org/fast/1229801,http://viaf.org/viaf/sourceID/LC%7Cn++84136694#skos:Concept
http://id.loc.gov/authorities/names/n88080665,Broadway,NCG01875,,http://id.worldcat.org/fast/1248116,http://viaf.org/viaf/sourceID/LC%7Cn++88080665#skos:Concept
http://id.loc.gov/authorities/names/n80139845,Vance County,NCG15680,http://www.wikidata.org/entity/Q507981,http://id.worldcat.org/fast/1210548,http://viaf.org/viaf/sourceID/LC%7Cn++80139845#skos:Concept
http://id.loc.gov/authorities/names/n82070878,Claremont,NCG03135,,http://id.worldcat.org/fast/1220058,http://viaf.org/viaf/sourceID/LC%7Cn++82070878#skos:Concept
http://id.loc.gov/authorities/names/n81124842,Asheboro,NCG00361,http://www.wikidata.org/entity/Q725046,http://id.worldcat.org/fast/1216140,http://viaf.org/viaf/sourceID/LC%7Cn++81124842#skos:Concept
http://id.loc.gov/authorities/names/n82070871,Conover,NCG03451,http://www.wikidata.org/entity/Q2027835,http://id.worldcat.org/fast/1220052,http://viaf.org/viaf/sourceID/LC%7Cn++82070871#skos:Concept
http://id.loc.gov/authorities/names/n83030419,Littleton,NCG09125,http://www.wikidata.org/entity/Q2029764,http://id.worldcat.org/fast/1224382,http://viaf.org/viaf/sourceID/LC%7Cn++83030419#skos:Concept
http://id.loc.gov/authorities/names/no2016061147,Orange,NCG11247,,,http://viaf.org/viaf/sourceID/LC%7Cno2016061147#skos:Concept
http://id.loc.gov/authorities/names/no2016100115,Moravian Falls,NCG10341,,,http://viaf.org/viaf/sourceID/LC%7Cno2016100115#skos:Concept
http://id.loc.gov/authorities/names/n82070895,Mebane,NCG09913,http://www.wikidata.org/entity/Q931859,http://id.worldcat.org/fast/1220070,http://viaf.org/viaf/sourceID/LC%7Cn++82070895#skos:Concept
http://id.loc.gov/authorities/names/n83227756,Denton,NCG04175,http://www.wikidata.org/entity/Q2276938,http://id.worldcat.org/fast/1226991,http://viaf.org/viaf/sourceID/LC%7Cn++83227756#skos:Concept
http://id.loc.gov/authorities/names/n81048274,Mooresville,NCG10334,http://www.wikidata.org/entity/Q2027955,http://id.worldcat.org/fast/1213155,http://viaf.org/viaf/sourceID/LC%7Cn++81048274#skos:Concept
http://id.loc.gov/authorities/names/n82042567,Pamlico County,NCG11418,http://www.wikidata.org/entity/Q507616,http://id.worldcat.org/fast/1219086,http://viaf.org/viaf/sourceID/LC%7Cn++82042567#skos:Concept
http://id.loc.gov/authorities/names/n83023586,Walstonburg,NCG15844,http://www.wikidata.org/entity/Q2022656,http://id.worldcat.org/fast/1224120,http://viaf.org/viaf/sourceID/LC%7Cn++83023586#skos:Concept
http://id.loc.gov/authorities/names/no2012125208,Henry River,NCG06878,http://www.wikidata.org/entity/Q5727566,http://id.worldcat.org/fast/1889029,http://viaf.org/viaf/sourceID/LC%7Cno2012125208#skos:Concept
http://id.loc.gov/authorities/names/no2011138400,Salter Path,NCG13299,,http://id.worldcat.org/fast/1885818,http://viaf.org/viaf/sourceID/LC%7Cno2011138400#skos:Concept
http://id.loc.gov/authorities/names/n84055309,Winton,NCG16531,http://www.wikidata.org/entity/Q1906573,http://id.worldcat.org/fast/1229145,http://viaf.org/viaf/sourceID/LC%7Cn++84055309#skos:Concept
http://id.loc.gov/authorities/names/no2008045391,Glencoe,NCG05899,,http://id.worldcat.org/fast/1874731,http://viaf.org/viaf/sourceID/LC%7Cno2008045391#skos:Concept
http://id.loc.gov/authorities/names/n83016543,Spring Lake,NCG14397,,http://id.worldcat.org/fast/1223917,http://viaf.org/viaf/sourceID/LC%7Cn++83016543#skos:Concept
http://id.loc.gov/authorities/subjects/sh2015001522,Lake Mattamuskeet,NCG08378,http://www.wikidata.org/entity/Q5969534,http://id.worldcat.org/fast/1922119,
http://id.loc.gov/authorities/names/no2010083948,George,NCG05764,,http://id.worldcat.org/fast/1882212,http://viaf.org/viaf/sourceID/LC%7Cno2010083948#skos:Concept
http://id.loc.gov/authorities/names/no2017119971,Samarcand,NCG13317,,,http://viaf.org/viaf/sourceID/LC%7Cno2017119971#skos:Concept
http://id.loc.gov/authorities/names/n82070896,Maiden,NCG09501,http://www.wikidata.org/entity/Q2029163,http://id.worldcat.org/fast/1220071,http://viaf.org/viaf/sourceID/LC%7Cn++82070896#skos:Concept
http://id.loc.gov/authorities/names/n82070872,Concord,NCG03409,http://www.wikidata.org/entity/Q1030184,http://id.worldcat.org/fast/1348236|http://id.worldcat.org/fast/1220053,http://viaf.org/viaf/sourceID/LC%7Cn++82070872#skos:Concept
http://id.loc.gov/authorities/names/n86114794,Bentonville,NCG01100,,http://id.worldcat.org/fast/1237371,http://viaf.org/viaf/sourceID/LC%7Cn++86114794#skos:Concept
http://id.loc.gov/authorities/names/n2016064704,Blounts Creek,NCG01530,,,http://viaf.org/viaf/sourceID/LC%7Cn+2016064704#skos:Concept
http://id.loc.gov/authorities/names/n94033635,Alamance,NCG00096,http://www.wikidata.org/entity/Q2514210,http://id.worldcat.org/fast/1268690,http://viaf.org/viaf/sourceID/LC%7Cn++94033635#skos:Concept
http://id.loc.gov/authorities/names/n84136691,Kenansville,NCG08148,http://www.wikidata.org/entity/Q2029297,http://id.worldcat.org/fast/1229798,http://viaf.org/viaf/sourceID/LC%7Cn++84136691#skos:Concept
http://id.loc.gov/authorities/names/n96019653,Pope Air Force Base,NCG12093,http://www.wikidata.org/entity/Q1246941,http://id.worldcat.org/fast/1277322,http://viaf.org/viaf/sourceID/LC%7Cn++96019653#skos:Concept
http://id.loc.gov/authorities/names/no2012125207,Gum Neck,NCG06376,,http://id.worldcat.org/fast/1889028,http://viaf.org/viaf/sourceID/LC%7Cno2012125207#skos:Concept
http://id.loc.gov/authorities/names/n97079170,Cataloochee,NCG02729,http://www.wikidata.org/entity/Q1050261,http://id.worldcat.org/fast/1281269|http://id.worldcat.org/fast/1348231,http://viaf.org/viaf/sourceID/LC%7Cn++97079170#skos:Concept
http://id.loc.gov/authorities/names/n82020158,McDowell County,NCG09815,http://www.wikidata.org/entity/Q507811,http://id.worldcat.org/fast/1218232,http://viaf.org/viaf/sourceID/LC%7Cn++82020158#skos:Concept
http://id.loc.gov/authorities/names/no2014027300,Casar,NCG02674,,,http://viaf.org/viaf/sourceID/LC%7Cno2014027300#skos:Concept
http://id.loc.gov/authorities/names/n83030417,Halifax,NCG06454,http://www.wikidata.org/entity/Q2026751,http://id.worldcat.org/fast/1224381|http://id.worldcat.org/fast/1348253,http://viaf.org/viaf/sourceID/LC%7Cn++83030417#skos:Concept
http://id.loc.gov/authorities/names/n82070873,Columbus,NCG03385,http://www.wikidata.org/entity/Q2026104,http://id.worldcat.org/fast/1220054,http://viaf.org/viaf/sourceID/LC%7Cn++82070873#skos:Concept
http://id.loc.gov/authorities/names/n82017628,Caldwell County,NCG02355,http://www.wikidata.org/entity/Q497908,http://id.worldcat.org/fast/1218045,http://viaf.org/viaf/sourceID/LC%7Cn++82017628#skos:Concept
http://id.loc.gov/authorities/names/no2018080568,Nazareth,NCG10657,,,http://viaf.org/viaf/sourceID/LC%7Cno2018080568#skos:Concept
http://id.loc.gov/authorities/names/n81011103,Bahama,NCG00491,http://www.wikidata.org/entity/Q4842317,http://id.worldcat.org/fast/1211628,http://viaf.org/viaf/sourceID/LC%7Cn++81011103#skos:Concept
http://id.loc.gov/authorities/names/no2015148475,Wesley Chapel,NCG16065,,,http://viaf.org/viaf/sourceID/LC%7Cno2015148475#skos:Concept
http://id.loc.gov/authorities/names/n96039045,Alexander,NCG00127,,http://id.worldcat.org/fast/1276063,http://viaf.org/viaf/sourceID/LC%7Cn++96039045#skos:Concept
http://id.loc.gov/authorities/names/n00063350,Chinquapin,NCG03069,http://www.wikidata.org/entity/Q3473641,http://id.worldcat.org/fast/1289686,http://viaf.org/viaf/sourceID/LC%7Cn++00063350#skos:Concept
http://id.loc.gov/authorities/names/n84112428,Clarkton,NCG03159,http://www.wikidata.org/entity/Q2025031,http://id.worldcat.org/fast/1229646,http://viaf.org/viaf/sourceID/LC%7Cn++84112428#skos:Concept
http://id.loc.gov/authorities/names/no2017032085,Deep Run,NCG04115,,,http://viaf.org/viaf/sourceID/LC%7Cno2017032085#skos:Concept
http://id.loc.gov/authorities/names/n82017627,Catawba County,NCG02735,http://www.wikidata.org/entity/Q502483,http://id.worldcat.org/fast/1218044,http://viaf.org/viaf/sourceID/LC%7Cn++82017627#skos:Concept
http://id.loc.gov/authorities/names/n84055306,Shallotte,NCG13652,http://www.wikidata.org/entity/Q1879225,http://id.worldcat.org/fast/1229144,http://viaf.org/viaf/sourceID/LC%7Cn++84055306#skos:Concept
http://id.loc.gov/authorities/names/n81126123,North Wilkesboro,NCG10992,http://www.wikidata.org/entity/Q2029796,http://id.worldcat.org/fast/1216260,http://viaf.org/viaf/sourceID/LC%7Cn++81126123#skos:Concept
http://id.loc.gov/authorities/names/n79092605,Winston-Salem,NCG16525,http://www.wikidata.org/entity/Q49227,http://id.worldcat.org/fast/1206125|http://id.worldcat.org/fast/1348294,http://viaf.org/viaf/sourceID/LC%7Cn++79092605#skos:Concept
http://id.loc.gov/authorities/names/n81022525,Cumberland County,NCG03877,http://www.wikidata.org/entity/Q511834,http://id.worldcat.org/fast/1212201,http://viaf.org/viaf/sourceID/LC%7Cn++81022525#skos:Concept
http://id.loc.gov/authorities/names/n81048278,Statesville,NCG14551,http://www.wikidata.org/entity/Q553956,http://id.worldcat.org/fast/1213159|http://id.worldcat.org/fast/1348284,http://viaf.org/viaf/sourceID/LC%7Cn++81048278#skos:Concept
http://id.loc.gov/authorities/names/no2017140963,Tar Heel,NCG14978,,,http://viaf.org/viaf/sourceID/LC%7Cno2017140963#skos:Concept
http://id.loc.gov/authorities/names/n83030439,Rhodhiss,NCG12703,http://www.wikidata.org/entity/Q2027047,http://id.worldcat.org/fast/1224397,http://viaf.org/viaf/sourceID/LC%7Cn++83030439#skos:Concept
http://id.loc.gov/authorities/names/n82070891,Polk County,NCG12046,http://www.wikidata.org/entity/Q507892,http://id.worldcat.org/fast/1220066,http://viaf.org/viaf/sourceID/LC%7Cn++82070891#skos:Concept
http://id.loc.gov/authorities/names/n90695691,Jonesboro,NCG07988,,http://id.worldcat.org/fast/1256189,http://viaf.org/viaf/sourceID/LC%7Cn++90695691#skos:Concept
http://id.loc.gov/authorities/subjects/sh85096155,Outer Banks,NCG11317,http://www.wikidata.org/entity/Q1517373,http://id.worldcat.org/fast/1348274|http://id.worldcat.org/fast/1243436,
http://id.loc.gov/authorities/names/n82082900,Ridgecrest,NCG12793,http://www.wikidata.org/entity/Q545355,http://id.worldcat.org/fast/1220503,http://viaf.org/viaf/sourceID/LC%7Cn++82082900#skos:Concept
http://id.loc.gov/authorities/subjects/sh2002010027,Crystal Coast,NCG03847,,http://id.worldcat.org/fast/1298543,
http://id.loc.gov/authorities/names/n88080731,Lasker,NCG08485,http://www.wikidata.org/entity/Q2003751,http://id.worldcat.org/fast/1248365,http://viaf.org/viaf/sourceID/LC%7Cn++88080731#skos:Concept
http://id.loc.gov/authorities/names/no2014027454,Lattimore,NCG08497,,,http://viaf.org/viaf/sourceID/LC%7Cno2014027454#skos:Concept
http://id.loc.gov/authorities/names/n82076165,Garner,NCG05710,http://www.wikidata.org/entity/Q2028273,http://id.worldcat.org/fast/1348246|http://id.worldcat.org/fast/1220242,http://viaf.org/viaf/sourceID/LC%7Cn++82076165#skos:Concept
http://id.loc.gov/authorities/names/n82070892,Newton,NCG10805,http://www.wikidata.org/entity/Q2027967,http://id.worldcat.org/fast/1220067,http://viaf.org/viaf/sourceID/LC%7Cn++82070892#skos:Concept
http://id.loc.gov/authorities/names/n93003734,Patterson,NCG11527,http://www.wikidata.org/entity/Q7148423,http://id.worldcat.org/fast/1263915,http://viaf.org/viaf/sourceID/LC%7Cn++93003734#skos:Concept
http://id.loc.gov/authorities/names/n85189115,Morrisville,NCG10380,http://www.wikidata.org/entity/Q2028159,http://id.worldcat.org/fast/1258551,http://viaf.org/viaf/sourceID/LC%7Cn++85189115#skos:Concept
http://id.loc.gov/authorities/names/no2013054566,Avon,NCG00446,,http://id.worldcat.org/fast/1890457,http://viaf.org/viaf/sourceID/LC%7Cno2013054566#skos:Concept
http://id.loc.gov/authorities/names/n84016928,Bills Creek,NCG01358,,http://id.worldcat.org/fast/1228328,http://viaf.org/viaf/sourceID/LC%7Cn++84016928#skos:Concept
http://id.loc.gov/authorities/names/n83169748,Holden Beach,NCG07169,http://www.wikidata.org/entity/Q2023774,http://id.worldcat.org/fast/1225817,http://viaf.org/viaf/sourceID/LC%7Cn++83169748#skos:Concept
http://id.loc.gov/authorities/names/n88080732,Caswell Beach,NCG02712,http://www.wikidata.org/entity/Q2027437,http://id.worldcat.org/fast/1248608,http://viaf.org/viaf/sourceID/LC%7Cn++88080732#skos:Concept
http://id.loc.gov/authorities/names/n83030414,Granthams,NCG06085,,http://id.worldcat.org/fast/1224380,http://viaf.org/viaf/sourceID/LC%7Cn++83030414#skos:Concept
http://id.loc.gov/authorities/names/n83030438,Morganton,NCG10362,http://www.wikidata.org/entity/Q1021031,http://id.worldcat.org/fast/1224396,http://viaf.org/viaf/sourceID/LC%7Cn++83030438#skos:Concept
http://id.loc.gov/authorities/names/n82070893,Murphy,NCG10566,http://www.wikidata.org/entity/Q2029042,http://id.worldcat.org/fast/1220068,http://viaf.org/viaf/sourceID/LC%7Cn++82070893#skos:Concept
http://id.loc.gov/authorities/names/n79060411,Guilford County,NCG06348,http://www.wikidata.org/entity/Q502257,http://id.worldcat.org/fast/1205338,http://viaf.org/viaf/sourceID/LC%7Cn++79060411#skos:Concept
http://id.loc.gov/authorities/names/n85189003,Anderson Creek,NCG00229,http://www.wikidata.org/entity/Q4754052,http://id.worldcat.org/fast/1259688,http://viaf.org/viaf/sourceID/LC%7Cn++85189003#skos:Concept
http://id.loc.gov/authorities/names/n92116734,Union Grove,NCG15600,,http://id.worldcat.org/fast/1263678,http://viaf.org/viaf/sourceID/LC%7Cn++92116734#skos:Concept
http://id.loc.gov/authorities/names/n86117051,Whynot,NCG16317,,http://id.worldcat.org/fast/1236793,http://viaf.org/viaf/sourceID/LC%7Cn++86117051#skos:Concept
http://id.loc.gov/authorities/names/n2001035200,Belvidere,NCG01050,http://www.wikidata.org/entity/Q3474712,http://id.worldcat.org/fast/1293493,http://viaf.org/viaf/sourceID/LC%7Cn+2001035200#skos:Concept
http://id.loc.gov/authorities/names/no2008028438,Bynum,NCG02302,,http://id.worldcat.org/fast/1874393,http://viaf.org/viaf/sourceID/LC%7Cno2008028438#skos:Concept
http://id.loc.gov/authorities/names/n81067838,Stanly County,NCG14519,http://www.wikidata.org/entity/Q507798,http://id.worldcat.org/fast/1213844,http://viaf.org/viaf/sourceID/LC%7Cn++81067838#skos:Concept
http://id.loc.gov/authorities/names/n83030413,Garysburg,NCG05729,http://www.wikidata.org/entity/Q2024664,http://id.worldcat.org/fast/1224379,http://viaf.org/viaf/sourceID/LC%7Cn++83030413#skos:Concept
http://id.loc.gov/authorities/names/n84136609,Salemburg,NCG13276,http://www.wikidata.org/entity/Q1983702,http://id.worldcat.org/fast/1229675,http://viaf.org/viaf/sourceID/LC%7Cn++84136609#skos:Concept
http://id.loc.gov/authorities/names/no95028287,Gulf,NCG06353,,http://id.worldcat.org/fast/1272289,http://viaf.org/viaf/sourceID/LC%7Cno+95028287#skos:Concept
http://id.loc.gov/authorities/names/n83030437,Hildebran,NCG07049,http://www.wikidata.org/entity/Q2026767,http://id.worldcat.org/fast/1224395,http://viaf.org/viaf/sourceID/LC%7Cn++83030437#skos:Concept
http://id.loc.gov/authorities/names/n82070870,Edenton,NCG04753,http://www.wikidata.org/entity/Q2028258,http://id.worldcat.org/fast/1348239|http://id.worldcat.org/fast/1220051,http://viaf.org/viaf/sourceID/LC%7Cn++82070870#skos:Concept
http://id.loc.gov/authorities/names/n92007664,Ferguson,NCG05177,,http://id.worldcat.org/fast/1260854,http://viaf.org/viaf/sourceID/LC%7Cn++92007664#skos:Concept
http://id.loc.gov/authorities/names/n82070894,Mocksville,NCG10246,,http://id.worldcat.org/fast/1220069,http://viaf.org/viaf/sourceID/LC%7Cn++82070894#skos:Concept
http://id.loc.gov/authorities/names/n81138941,Yadkin County,NCG16715,http://www.wikidata.org/entity/Q497284,http://id.worldcat.org/fast/1216856,http://viaf.org/viaf/sourceID/LC%7Cn++81138941#skos:Concept
http://id.loc.gov/authorities/names/n83227715,Gibsonville,NCG05814,http://www.wikidata.org/entity/Q525407,http://id.worldcat.org/fast/1226970,http://viaf.org/viaf/sourceID/LC%7Cn++83227715#skos:Concept
http://id.loc.gov/authorities/names/n81081253,Greenville,NCG06268,,http://id.worldcat.org/fast/1348252|http://id.worldcat.org/fast/1214377,http://viaf.org/viaf/sourceID/LC%7Cn++81081253#skos:Concept
http://id.loc.gov/authorities/names/n80002142,Davis,NCG04035,http://www.wikidata.org/entity/Q16089476,http://id.worldcat.org/fast/1207357,http://viaf.org/viaf/sourceID/LC%7Cn++80002142#skos:Concept
http://id.loc.gov/authorities/names/n2008161989,Camp Butner,NCG02419,,http://id.worldcat.org/fast/1875315,http://viaf.org/viaf/sourceID/LC%7Cn+2008161989#skos:Concept
http://id.loc.gov/authorities/names/n2009076632,Whittier,NCG16309,,,http://viaf.org/viaf/sourceID/LC%7Cn+2009076632#skos:Concept
http://id.loc.gov/authorities/names/n83016542,Hope Mills,NCG07285,http://www.wikidata.org/entity/Q2028013,http://id.worldcat.org/fast/1223916,http://viaf.org/viaf/sourceID/LC%7Cn++83016542#skos:Concept
http://id.loc.gov/authorities/names/n83030436,Glen Alpine,NCG05887,http://www.wikidata.org/entity/Q922645,http://id.worldcat.org/fast/1224394,http://viaf.org/viaf/sourceID/LC%7Cn++83030436#skos:Concept
http://id.loc.gov/authorities/names/n82076166,Fuquay-Varina,NCG05640,http://www.wikidata.org/entity/Q2028768,http://id.worldcat.org/fast/1220243,http://viaf.org/viaf/sourceID/LC%7Cn++82076166#skos:Concept
http://id.loc.gov/authorities/names/n79083600,Lincoln County,NCG08773,http://www.wikidata.org/entity/Q507757,http://id.worldcat.org/fast/1205888,http://viaf.org/viaf/sourceID/LC%7Cn++79083600#skos:Concept
http://id.loc.gov/authorities/names/n2002032941,Advance,NCG00073,http://www.wikidata.org/entity/Q3474655,http://id.worldcat.org/fast/1296932,http://viaf.org/viaf/sourceID/LC%7Cn+2002032941#skos:Concept
http://id.loc.gov/authorities/names/n79052936,Hallsboro,NCG06489,http://www.wikidata.org/entity/Q2883634,http://id.worldcat.org/fast/1341852,http://viaf.org/viaf/sourceID/LC%7Cn++79052936#skos:Concept
http://id.loc.gov/authorities/names/n81090056,Eden,NCG04749,http://www.wikidata.org/entity/Q1283521,http://id.worldcat.org/fast/1214680,http://viaf.org/viaf/sourceID/LC%7Cn++81090056#skos:Concept
http://id.loc.gov/authorities/names/n84055284,Belhaven,NCG01006,http://www.wikidata.org/entity/Q2024646,http://id.worldcat.org/fast/1229240,http://viaf.org/viaf/sourceID/LC%7Cn++84055284#skos:Concept
http://id.loc.gov/authorities/names/n84055260,Burgaw,NCG02179,http://www.wikidata.org/entity/Q939362,http://id.worldcat.org/fast/1229235,http://viaf.org/viaf/sourceID/LC%7Cn++84055260#skos:Concept
http://id.loc.gov/authorities/names/n83220993,Dudley,NCG04520,http://www.wikidata.org/entity/Q3475350,http://id.worldcat.org/fast/1226676,http://viaf.org/viaf/sourceID/LC%7Cn++83220993#skos:Concept
http://id.loc.gov/authorities/names/n2001036315,Matthews,NCG09716,http://www.wikidata.org/entity/Q2028173,http://id.worldcat.org/fast/1293716,http://viaf.org/viaf/sourceID/LC%7Cn+2001036315#skos:Concept
http://id.loc.gov/authorities/names/n93023334,Butters,NCG02280,http://www.wikidata.org/entity/Q1992297,http://id.worldcat.org/fast/1264380,http://viaf.org/viaf/sourceID/LC%7Cn++93023334#skos:Concept
http://id.loc.gov/authorities/names/n80112954,Randolph County,NCG12458,http://www.wikidata.org/entity/Q507943,http://id.worldcat.org/fast/1209938,http://viaf.org/viaf/sourceID/LC%7Cn++80112954#skos:Concept
http://id.loc.gov/authorities/names/n80002581,Durham,NCG04584,http://www.wikidata.org/entity/Q49279929,http://id.worldcat.org/fast/1348238|http://id.worldcat.org/fast/1207378,http://viaf.org/viaf/sourceID/LC%7Cn++80002581#skos:Concept
http://id.loc.gov/authorities/names/n84136704,Moncure,NCG10264,http://www.wikidata.org/entity/Q3473830,http://id.worldcat.org/fast/1229810,http://viaf.org/viaf/sourceID/LC%7Cn++84136704#skos:Concept
http://id.loc.gov/authorities/names/no2018044333,Silk Hope,NCG13900,,,http://viaf.org/viaf/sourceID/LC%7Cno2018044333#skos:Concept
http://id.loc.gov/authorities/names/n84136619,Turkey,NCG15469,http://www.wikidata.org/entity/Q2024092,http://id.worldcat.org/fast/1229937,http://viaf.org/viaf/sourceID/LC%7Cn++84136619#skos:Concept
http://id.loc.gov/authorities/names/n98070168,Eagle Rock,NCG04622,http://www.wikidata.org/entity/Q5325241,http://id.worldcat.org/fast/1285022,http://viaf.org/viaf/sourceID/LC%7Cn++98070168#skos:Concept
http://id.loc.gov/authorities/names/n2011083291,Denver,NCG04178,,http://id.worldcat.org/fast/1886686,http://viaf.org/viaf/sourceID/LC%7Cn+2011083291#skos:Concept
